site,AU-Fog
year,2008
lat,-12.5452
lon,131.307
timezone,200801010030,9.5
htower,200801010030,5
timeres,halfhourly
sc_negl,0
notes,processed on 20160517111414 with qc_auto v1.0 compiled using Ms VC++ 9.0 on Mar 17 2016 at 16:58:38
notes,var G_1 was renamed in G
notes,201605171114 qc visual comparison SY
notes,201605171114 qc visual comparison variable: PPFD_IN missing
notes,201605171113 qc visual SY
notes,201605171113 qc visual MY (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: Ta (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: RH (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: WS (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: NetRad (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: LW_IN (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: LE (carlo)
notes,201605171109 apply change log file for variable X: TIMESTAMP_END variable Y: H (carlo)
notes,201605171109 apply change log file for variable X: TIMESTAMP_END variable Y: ustar (carlo)
notes,201605171109 apply change log file for variable X: TIMESTAMP_END variable Y: SW_IN (carlo)
notes,201605171109 apply change log file for variable X: TIMESTAMP_END variable Y: CO2 (carlo)
notes,201605171109 apply change log file for variable X: TIMESTAMP_END variable Y: Fc (carlo)
notes,201605171109 G_1 Values sing OK
notes,201605171109 G not found
notes,201605171109 SSITC_TEST checker FC_SSITC_TEST is empty
notes,201605171109 SSITC_TEST checker LE_SSITC_TEST is empty
notes,201605171109 SSITC_TEST checker variable: LE_SSITC_TEST is not found
notes,201605171109 SSITC_TEST checker H_SSITC_TEST is empty
notes,201605171109 SSITC_TEST checker variable: H_SSITC_TEST is not found
notes,201605171109 SSITC_TEST checker variable: FC_SSITC_TEST is not found
notes,201605171108 "variable: RH
notes,201605171108 "variable: RH
notes,201605171108 "variable: RH
notes,201605171108 Rename variable WEEK with Week
notes,201605091313 Rename variable ustar with USTAR
notes,201605091313 Rename variable Ts_1 with TS_1
notes,201605091313 Rename variable Ta with TA
notes,201605091313 Rename variable SWout with SW_OUT
notes,201605091313 Rename variable SWin with SW_IN
notes,201605091313 Rename variable Pa with PA
notes,201605091313 Rename variable NetRad with NETRAD
notes,201605091313 Rename variable LWout with LW_OUT
notes,201605091313 Rename variable LWin with LW_IN
notes,201605091313 Rename variable G1 with G_1
notes,201605091313 Rename variable Fc with FC
notes,dataset retrieved on 20160509115841
TIMESTAMP_START,TIMESTAMP_END,NEE,TA,USTAR,SW_IN
200801210600,200801210630,1.94583,26.41,0.05,0
200801210630,200801210700,2.28269,26.52,0.08,26
200801210700,200801210730,-4.26722,27.04,0.05,106
200801210730,200801210800,-8.3387,27.71,0.09,231
200801210800,200801210830,-9999,28.55,0.21,323
200801210830,200801210900,-6.3262,28.73,0.15,227
200801210900,200801210930,-9999,29.56,-9999,647
200801210930,200801211000,-9999,30.06,-9999,662
200801211000,200801211030,-9999,30.53,0.33,616
200801211030,200801211100,-9999,30.81,-9999,806
200801211100,200801211130,-9999,31.16,0.33,733
200801211130,200801211200,-6.90315,31.49,0.22,993
200801211200,200801211230,-8.45361,31.82,0.19,883
200801211230,200801211300,-6.54528,32.04,0.23,581
200801211300,200801211330,-8.13213,31.8,0.38,493
200801211330,200801211400,-8.5063,32.22,0.37,632
200801211400,200801211430,-7.90843,32.21,0.38,644
200801211430,200801211500,-9999,32.39,0.44,915
200801211500,200801211530,-5.86843,31.91,0.33,403
200801211530,200801211600,-9999,31.12,-9999,172
200801211600,200801211630,-9999,30.49,0.19,130
200801211630,200801211700,-9999,30.23,0.17,139
200801211700,200801211730,-1.94213,29.83,0.18,264
200801211730,200801211800,-1.28944,30.25,0.19,171
200801211800,200801211830,1.11204,29.97,0.14,93
200801211830,200801211900,-9999,29.78,0.2,27
200801211900,200801211930,4.29296,29.19,0.1,6
200801211930,200801212000,2.85528,28.79,0.18,0
200801212000,200801212030,3.42991,28.5,0.13,0
200801212030,200801212100,3.6025,28.18,0.15,0
200801212100,200801212130,0.745648,28.1,0.11,0
200801212130,200801212200,0.329352,28,0.1,0
200801212200,200801212230,7.9612,27.68,0.07,0
200801212230,200801212300,3.61917,27.39,0.18,0
200801212300,200801212330,1.9263,27.44,0.13,0
200801212330,200801220000,1.93046,27.32,0.07,0
200801220000,200801220030,1.75306,27.24,0.15,0
200801220030,200801220100,5.04898,27.16,0.13,0
200801220100,200801220130,-9999,27.05,0.07,0
200801220130,200801220200,2.78787,26.79,0.08,0
200801220200,200801220230,4.0525,26.96,0.11,0
200801220230,200801220300,-9999,26.89,0.21,0
200801220300,200801220330,3.57861,26.59,0.15,0
200801220330,200801220400,7.41935,26.34,0.04,0
200801220400,200801220430,0.0839815,26.17,0.17,0
200801220430,200801220500,-0.044537,26.36,0.11,0
200801220500,200801220530,3.56167,26.67,0.05,0
200801220530,200801220600,-9999,26.59,0.08,0
200801220600,200801220630,-9999,26.21,0.04,0
200801220630,200801220700,3.13657,26.23,0.09,21
200801220700,200801220730,3.79176,26.68,0.09,102
200801220730,200801220800,-2.57306,27.51,0.05,223
200801220800,200801220830,-9999,28.39,0.16,351
200801220830,200801220900,-8.9825,29.18,0.29,453
200801220900,200801220930,-5.80046,29.78,0.33,509
200801220930,200801221000,-13.7031,30.47,0.29,584
200801221000,200801221030,-5.97407,30.41,0.24,522
200801221030,200801221100,-9999,31.05,0.24,669
200801221100,200801221130,-9999,31.3,0.27,565
200801221130,200801221200,-9999,31.07,0.26,313
200801221200,200801221230,-9999,28.6,-9999,178
200801221230,200801221300,-9999,27.04,0.32,291
200801221300,200801221330,-9999,27.68,-9999,160
200801221330,200801221400,-9999,25.94,-9999,117
200801221400,200801221430,-9999,25.44,0.31,107
200801221430,200801221500,-9999,25.4,0.21,119
200801221500,200801221530,-9999,25.7,0.17,201
200801221530,200801221600,-9999,26.52,0.16,223
200801221600,200801221630,-9999,27.08,0.15,271
200801221630,200801221700,-10.3346,28.55,0.31,458
200801221700,200801221730,-7.92472,29.6,0.29,409
200801221730,200801221800,-5.28741,29.76,0.25,244
200801221800,200801221830,-1.4712,29.42,0.28,110
200801221830,200801221900,1.33407,28.76,0.14,30
200801221900,200801221930,0.865093,28.19,0.07,6
200801221930,200801222000,-0.739074,27.71,0.07,0
200801222000,200801222030,-2.10398,27.54,0.08,0
200801222030,200801222100,-9999,27.23,0.14,0
200801222100,200801222130,0.667685,26.89,0.03,0
200801222130,200801222200,-9999,26.99,0.04,0
200801222200,200801222230,-9.97435,26.81,0.18,0
200801222230,200801222300,-9999,27.14,-9999,0
200801222300,200801222330,-9999,25.92,-9999,0
200801222330,200801230000,-9999,25.16,-9999,0
200801230000,200801230030,-9999,24.02,-9999,0
200801230030,200801230100,-9999,23.31,0.19,0
200801230100,200801230130,-9999,23.12,-9999,0
200801230130,200801230200,-9999,23.09,0.05,0
200801230200,200801230230,-9999,22.97,0.2,0
200801230230,200801230300,-9999,23.08,0.27,0
200801230300,200801230330,-9999,23.28,0.27,1
200801230330,200801230400,-6.83519,23.6,0.24,2
200801230400,200801230430,0.465278,23.63,0.21,2
200801230430,200801230500,0.7725,23.89,0.15,1
200801230500,200801230530,-9999,23.91,0.32,1
200801230530,200801230600,2.08463,23.79,0.15,0
200801230600,200801230630,-9999,23.76,0.24,1
200801230630,200801230700,1.67528,23.66,0.25,29
200801230700,200801230730,-3.07093,24.14,0.28,112
200801230730,200801230800,-5.76296,24.64,0.18,123
200801230800,200801230830,-9999,25.38,0.14,276
200801230830,200801230900,-6.2288,27.38,0.12,498
200801230900,200801230930,-5.87472,28.32,0.14,633
200801230930,200801231000,-10.0251,27.97,0.18,543
200801231000,200801231030,-6.30944,28.66,0.36,827
200801231030,200801231100,-5.85685,29.52,0.36,904
200801231100,200801231130,-7.98157,29.74,0.32,975
200801231130,200801231200,-8.54417,30.31,0.23,961
200801231200,200801231230,-10.1873,30.79,0.3,1061
200801231230,200801231300,-6.3038,31.27,0.2,1083
200801231300,200801231330,-5.28009,31.95,0.21,1079
200801231330,200801231400,-7.16574,32.52,0.18,998
200801231400,200801231430,-8.20796,32.52,0.31,815
200801231430,200801231500,-9.97111,32.82,0.37,950
200801231500,200801231530,-9999,33.08,0.34,826
200801231530,200801231600,-9999,33.26,-9999,533
200801231600,200801231630,-11.9552,33.59,-9999,661
200801231630,200801231700,-3.07843,32.9,0.24,350
200801231700,200801231730,-9999,31.13,0.37,72
200801231730,200801231800,-0.183704,30.54,0.23,192
200801231800,200801231830,-4.39361,30.85,0.23,240
200801231830,200801231900,-0.547407,30.5,0.27,64
200801231900,200801231930,3.73509,29.76,0.2,11
200801231930,200801232000,4.10194,29.23,0.17,0
200801232000,200801232030,-9999,28.42,-9999,2
200801232030,200801232100,-9999,23.41,0.56,1
200801232100,200801232130,-9999,23.79,-9999,0
200801232130,200801232200,-9999,23.77,0.26,1
200801232200,200801232230,-9999,23.93,0.18,0
200801232230,200801232300,-9999,23.85,0.16,0
200801232300,200801232330,-9999,23.82,0.19,0
200801232330,200801240000,-9999,23.55,-9999,0
200801240000,200801240030,-9999,23.01,-9999,1
200801240030,200801240100,-9999,23.24,0.14,0
200801240100,200801240130,-9999,23.46,0.11,0
200801240130,200801240200,1.20889,23.55,0.09,0
200801240200,200801240230,-9999,23.85,0.19,0
200801240230,200801240300,4.0388,23.78,0.14,0
200801240300,200801240330,3.46426,23.68,0.13,0
200801240330,200801240400,4.07611,23.64,0.2,0
200801240400,200801240430,2.52583,23.71,0.21,0
200801240430,200801240500,4.35148,23.7,0.17,0
200801240500,200801240530,-9999,23.68,0.13,0
200801240530,200801240600,-9999,23.67,0.15,0
200801240600,200801240630,-9999,23.65,0.11,0
200801240630,200801240700,7.76556,23.54,0.07,27
200801240700,200801240730,-3.74083,23.99,0.09,139
200801240730,200801240800,-2.39676,24.85,0.16,263
200801240800,200801240830,-9999,25.91,0.17,386
200801240830,200801240900,-12.4888,26.53,0.21,499
200801240900,200801240930,-9999,27.11,0.26,615
200801240930,200801241000,-11.0023,28.04,0.31,726
200801241000,200801241030,-8.2325,28.91,0.29,825
200801241030,200801241100,-10.6631,29.51,0.31,908
200801241100,200801241130,-8.51148,30.06,0.29,976
200801241130,200801241200,-7.50944,30.5,0.31,1023
200801241200,200801241230,-9999,31,0.35,1070
200801241230,200801241300,-6.4163,31.32,0.35,1028
200801241300,200801241330,-9.71269,31.85,0.34,1072
200801241330,200801241400,-4.66898,32.36,0.26,986
200801241400,200801241430,-6.75574,32.71,0.27,761
200801241430,200801241500,-11.0042,33.11,0.15,909
200801241500,200801241530,-2.85324,33.72,0.38,839
200801241530,200801241600,-9999,33.91,0.22,675
200801241600,200801241630,-9999,30.65,-9999,247
200801241630,200801241700,-9999,29.49,-9999,532
200801241700,200801241730,-9999,29.29,-9999,148
200801241730,200801241800,-9999,26.61,-9999,4
200801241800,200801241830,-9999,24.24,-9999,2
200801241830,200801241900,-9999,23.8,-9999,0
200801241900,200801241930,-9999,23.8,-9999,0
200801241930,200801242000,-9999,23.8,-9999,0
200801242000,200801242030,-9999,23.87,-9999,0
200801242030,200801242100,-9999,24.19,-9999,0
200801242100,200801242130,-9999,24.31,0.31,0
200801242130,200801242200,-9999,24.21,0.43,0
200801242200,200801242230,-9999,24.11,0.43,0
200801242230,200801242300,-9999,24.2,-9999,0
200801242300,200801242330,-9999,24.97,0.52,0
200801242330,200801250000,-9999,25.08,0.35,1
200801250000,200801250030,-9999,25.16,0.41,2
200801250030,200801250100,-9999,24.92,0.2,2
200801250100,200801250130,-9999,24.77,0.15,0
200801250130,200801250200,-9999,24.76,0.32,0
200801250200,200801250230,-9999,24.47,0.12,0
200801250230,200801250300,-9999,24.25,0.15,0
200801250300,200801250330,-9999,24.44,0.12,0
200801250330,200801250400,-9999,24.59,0.15,0
200801250400,200801250430,-0.905093,24.71,0.18,0
200801250430,200801250500,4.40083,24.7,0.16,0
200801250500,200801250530,4.76898,24.85,0.12,0
200801250530,200801250600,1.25176,24.92,0.13,0
200801250600,200801250630,2.74657,24.88,0.13,0
200801250630,200801250700,-0.0767593,24.89,0.11,15
200801250700,200801250730,-3.52852,25.14,0.16,112
200801250730,200801250800,-6.36713,25.69,0.16,134
200801250800,200801250830,-9999,26.3,0.19,316
200801250830,200801250900,-9999,27.66,0.15,481
200801250900,200801250930,-12.765,28.38,0.2,562
200801250930,200801251000,-9999,28.36,0.29,567
200801251000,200801251030,-9999,28.54,0.28,677
200801251030,200801251100,-10.61,28.96,0.19,842
200801251100,200801251130,-9999,29.24,0.19,860
200801251130,200801251200,-10.4806,29.61,0.13,1031
200801251200,200801251230,-9.0263,29.93,0.16,1068
200801251230,200801251300,-11.86,30.13,0.23,1101
200801251300,200801251330,-7.73102,30.21,0.25,835
200801251330,200801251400,-11.9769,30.33,0.27,808
200801251400,200801251430,-7.26324,30.47,0.19,931
200801251430,200801251500,-7.21111,30.91,0.26,959
200801251500,200801251530,-6.12944,31.3,0.24,775
200801251530,200801251600,-10.6747,31.5,0.17,811
200801251600,200801251630,-9999,29.37,0.33,437
200801251630,200801251700,-9999,30.43,0.27,589
200801251700,200801251730,-9999,30.43,0.25,479
200801251730,200801251800,-5.1,30.35,0.17,266
200801251800,200801251830,-4.70898,30.48,0.15,189
200801251830,200801251900,-0.873611,29.8,0.16,67
200801251900,200801251930,-0.111667,29.45,0.09,10
200801251930,200801252000,-9999,29.32,0.15,0
200801252000,200801252030,-9999,29.07,0.11,0
200801252030,200801252100,1.51481,28.87,0.14,0
200801252100,200801252130,-9999,28.58,0.13,0
200801252130,200801252200,10.0047,28.04,0.08,0
200801252200,200801252230,5.39602,27.51,0.05,0
200801252230,200801252300,-9999,27.45,0.19,0
200801252300,200801252330,7.09176,27.09,0.11,0
200801252330,200801260000,-1.70324,27.32,0.32,0
200801260000,200801260030,-9999,27.78,0.16,0
200801260030,200801260100,-9999,27.61,0.1,0
200801260100,200801260130,9.17926,27.12,0.07,0
200801260130,200801260200,3.6862,26.87,0.18,0
200801260200,200801260230,-9999,26.85,0.1,0
200801260230,200801260300,4.13898,26.83,0.14,0
200801260300,200801260330,1.9237,26.81,0.13,0
200801260330,200801260400,1.92787,26.78,0.1,0
200801260400,200801260430,2.18185,26.75,0.07,0
200801260430,200801260500,-9999,26.69,0.08,0
200801260500,200801260530,1.8975,26.51,0.12,0
200801260530,200801260600,4.66083,26.34,0.11,0
200801260600,200801260630,2.39741,26.38,0.12,0
200801260630,200801260700,2.29222,26.36,0.11,19
200801260700,200801260730,-9999,26.59,0.13,73
200801260730,200801260800,-7.22417,26.8,0.13,164
200801260800,200801260830,-9999,27.33,0.18,248
200801260830,200801260900,-9999,27.64,0.15,258
200801260900,200801260930,-8.3325,28.27,0.16,339
200801260930,200801261000,-12.1383,29.22,0.15,547
200801261000,200801261030,-9999,28.97,0.14,437
200801261030,200801261100,-9999,28.64,0.14,599
200801261100,200801261130,-9999,29.73,0.24,876
200801261130,200801261200,-9999,29.93,0.21,867
200801261200,200801261230,-9999,30.55,0.29,966
200801261230,200801261300,-8.90472,30.65,0.25,679
200801261300,200801261330,-9999,30.78,0.26,873
200801261330,200801261400,-9.43324,31.24,0.29,914
200801261400,200801261430,-7.55213,31.37,0.28,1018
200801261430,200801261500,-7.2063,31.42,0.33,873
200801261500,200801261530,-9999,31.65,0.32,895
200801261530,200801261600,-6.62102,31.46,0.26,507
200801261600,200801261630,-8.68046,31.4,0.33,502
200801261630,200801261700,-5.42537,31.46,0.41,578
200801261700,200801261730,-4.90898,31.19,0.32,246
200801261730,200801261800,-0.33213,30.48,0.19,65
200801261800,200801261830,-9999,28.84,-9999,49
200801261830,200801261900,0.120556,27.63,0.21,28
200801261900,200801261930,2.15731,27.72,0.13,3
200801261930,200801262000,3.21028,27.66,0.11,0
200801262000,200801262030,-9999,27.44,0.14,0
200801262030,200801262100,3.98694,27.63,0.1,0
200801262100,200801262130,0.171667,27.52,0.14,0
200801262130,200801262200,2.99269,27.73,0.13,0
200801262200,200801262230,-9999,27.77,0.14,0
200801262230,200801262300,-9999,27.41,0.06,0
200801262300,200801262330,8.03306,27.04,0.11,0
200801262330,200801270000,8.8188,26.79,0.12,0
200801270000,200801270030,10.9504,26.86,0.15,0
200801270030,200801270100,-9999,26.72,0.09,0
200801270100,200801270130,-9999,27.03,0.05,0
200801270130,200801270200,-9999,27.42,0.26,0
200801270200,200801270230,-9999,27.18,0.07,0
200801270230,200801270300,-9999,26.51,0.08,0
200801270300,200801270330,11.0796,26.53,0.06,0
200801270330,200801270400,6.44389,26.49,0.07,0
200801270400,200801270430,-9999,26.44,0.09,0
200801270430,200801270500,1.61167,26.48,0.03,0
200801270500,200801270530,-9999,26.43,0.1,0
200801270530,200801270600,1.68278,26.37,0.15,0
200801270600,200801270630,-9999,26.24,0.11,0
200801270630,200801270700,-9999,26.26,0.04,16
200801270700,200801270730,-9999,26.49,0.07,83
200801270730,200801270800,-9999,27.4,0.14,147
200801270800,200801270830,-6.77806,28.13,0.1,324
200801270830,200801270900,-9999,28.96,0.19,490
200801270900,200801270930,-8.55861,29.41,0.14,602
200801270930,200801271000,-9999,29.98,0.15,768
200801271000,200801271030,-10.1062,30.3,0.12,816
200801271030,200801271100,-9.55204,30.67,0.12,927
200801271100,200801271130,-8.7362,30.63,0.14,1045
200801271130,200801271200,-8.90685,30.84,0.22,974
200801271200,200801271230,-5.46519,30.51,0.21,317
200801271230,200801271300,-9999,30.06,-9999,113
200801271300,200801271330,-9999,27.18,0.41,77
200801271330,200801271400,-3.75444,26.43,0.22,120
200801271400,200801271430,-2.80472,26.32,0.4,79
200801271430,200801271500,-1.00157,26.13,0.21,62
200801271500,200801271530,-1.28157,26.06,0.22,62
200801271530,200801271600,-2.05843,26.31,0.26,57
200801271600,200801271630,-9999,26.29,0.18,63
200801271630,200801271700,-9999,26.35,0.24,74
200801271700,200801271730,-9999,26.12,0.2,62
200801271730,200801271800,-0.424259,26.12,0.13,49
200801271800,200801271830,1.31204,26.15,0.12,30
200801271830,200801271900,0.904722,26.25,0.09,14
200801271900,200801271930,2.37528,26.34,0.19,1
200801271930,200801272000,-9999,26.21,0.31,0
200801272000,200801272030,-9999,25.77,0.07,0
200801272030,200801272100,-9999,25.77,0.13,0
200801272100,200801272130,-0.321204,25.63,0.15,0
200801272130,200801272200,1.89194,25.54,0.05,0
200801272200,200801272230,4.57157,25.65,0.08,0
200801272230,200801272300,6.53889,25.83,0.15,0
200801272300,200801272330,-9999,25.64,0.15,0
200801272330,200801280000,-9999,25.75,0.07,0
200801280000,200801280030,-9999,25.65,0.11,0
200801280030,200801280100,-9999,25.36,0.12,0
200801280100,200801280130,0.727037,25.55,0.11,0
200801280130,200801280200,4.08417,25.78,0.09,0
200801280200,200801280230,1.27676,25.9,0.13,0
200801280230,200801280300,-9999,25.86,0.14,0
200801280300,200801280330,-9999,25.73,0.06,0
200801280330,200801280400,3.49019,25.71,0.07,0
200801280400,200801280430,-9999,25.83,0.15,0
200801280430,200801280500,-9999,25.87,0.23,0
200801280500,200801280530,-9999,25.77,0.16,0
200801280530,200801280600,-9999,25.59,0.12,0
200801280600,200801280630,-9999,25.66,0.11,0
200801280630,200801280700,-9999,25.52,0.13,19
200801280700,200801280730,0.705093,25.38,0.17,77
200801280730,200801280800,-9999,25.56,0.05,167
200801280800,200801280830,-9999,26.21,0.15,341
200801280830,200801280900,-11.1162,27.35,0.24,484
200801280900,200801280930,-9999,27.66,0.17,599
200801280930,200801281000,-9999,28.34,0.22,713
200801281000,200801281030,-11.7758,29.41,0.15,822
200801281030,200801281100,-13.9288,30.29,0.13,916
200801281100,200801281130,-13.1236,30.88,0.16,1004
200801281130,200801281200,-5.56731,30.85,0.16,1044
200801281200,200801281230,-7.69102,31.49,0.27,1088
200801281230,200801281300,0.0562963,32.12,0.32,1112
200801281300,200801281330,-15.7609,32.41,0.25,1068
200801281330,200801281400,-9.27741,32.96,0.19,1007
200801281400,200801281430,-9.78157,33.59,0.14,1100
200801281430,200801281500,-9999,29.86,-9999,281
200801281500,200801281530,-9999,26.09,0.37,182
200801281530,200801281600,-9999,26.7,0.17,345
200801281600,200801281630,-3.47074,27.2,0.18,113
200801281630,200801281700,-4.2037,27.28,0.15,115
200801281700,200801281730,-3.39528,27.12,0.21,134
200801281730,200801281800,-2.9337,27.95,0.08,213
200801281800,200801281830,-2.70361,28.4,0.22,117
200801281830,200801281900,-0.0284259,28.04,0.06,52
200801281900,200801281930,0.775648,27.73,0.06,4
200801281930,200801282000,4.28917,27.56,0.14,0
200801282000,200801282030,3.1625,27.36,0.17,0
200801282030,200801282100,1.30991,27.27,0.15,0
200801282100,200801282130,4.2862,27.13,0.12,0
200801282130,200801282200,4.115,27.05,0.06,0
200801282200,200801282230,6.98991,26.84,0.08,0
200801282230,200801282300,-9999,26.85,0.08,0
200801282300,200801282330,5.79713,26.8,0.07,0
200801282330,200801290000,-9999,26.89,0.14,0
200801290000,200801290030,-9999,27.1,0.17,0
200801290030,200801290100,7.19963,26.73,0.12,0
200801290100,200801290130,-9999,26.8,0.17,0
200801290130,200801290200,-9999,26.96,0.38,0
200801290200,200801290230,-9999,26.96,0.09,0
200801290230,200801290300,9.64509,26.76,0.08,0
200801290300,200801290330,11.2202,26.63,0.06,0
200801290330,200801290400,7.22435,26.51,0.04,0
200801290400,200801290430,13.3219,26.46,0.14,0
200801290430,200801290500,-9999,26.56,0.17,0
200801290500,200801290530,-9999,26.52,-9999,0
200801290530,200801290600,-9999,26.6,0.12,0
200801290600,200801290630,-9999,26.39,0.06,0
200801290630,200801290700,-9999,26.32,0.12,16
200801290700,200801290730,-9999,26.56,0.11,72
200801290730,200801290800,-9999,27.32,0.17,180
200801290800,200801290830,-11.6417,28.54,0.11,317
200801290830,200801290900,-9999,29.24,0.08,301
200801290900,200801290930,-5.58907,28.86,0.2,363
200801290930,200801291000,-9999,29.78,0.4,724
200801291000,200801291030,-10.8892,30.4,0.16,840
200801291030,200801291100,-14.0979,31.08,0.12,763
200801291100,200801291130,-11.9272,31.36,0.16,971
200801291130,200801291200,-8.36574,31.51,0.17,1038
200801291200,200801291230,-14.8504,31.57,0.25,1080
200801291230,200801291300,-8.4163,32.12,0.19,1075
200801291300,200801291330,-9.15944,31.95,0.2,595
200801291330,200801291400,-5.48306,31.18,0.33,954
200801291400,200801291430,-10.9921,31.4,0.4,1050
200801291430,200801291500,-11.1221,31.41,0.36,977
200801291500,200801291530,-9999,31.56,0.35,884
200801291530,200801291600,-8.94315,31.76,0.37,771
200801291600,200801291630,-6.33954,31.48,0.34,547
200801291630,200801291700,-9999,31.05,0.33,428
200801291700,200801291730,-9999,30.48,0.2,280
200801291730,200801291800,-9999,30.33,0.18,197
200801291800,200801291830,-9999,28.7,0.3,43
200801291830,200801291900,-9999,27.39,0.32,4
200801291900,200801291930,-9999,27.24,0.27,1
200801291930,200801292000,-9999,27.2,0.17,0
200801292000,200801292030,-9999,27.11,0.13,0
200801292030,200801292100,-9999,27.25,0.13,0
200801292100,200801292130,-9999,26.84,0.32,1
200801292130,200801292200,-9999,26.7,-9999,1
200801292200,200801292230,-9999,26.48,0.18,0
200801292230,200801292300,-9999,26.41,0.16,1
200801292300,200801292330,-9999,26.55,0.14,0
200801292330,200801300000,-9999,26.21,0.21,0
200801300000,200801300030,-0.328426,26.18,0.09,0
200801300030,200801300100,-9999,26.33,0.12,0
200801300100,200801300130,-9999,26.51,-9999,0
200801300130,200801300200,14.7193,26.32,0.09,0
200801300200,200801300230,0.485278,26.47,0.18,0
200801300230,200801300300,-9999,26.37,0.17,0
200801300300,200801300330,5.42111,26.18,0.14,0
200801300330,200801300400,0.500556,26.06,0.11,0
200801300400,200801300430,2.86833,25.84,0.11,0
200801300430,200801300500,0.748056,25.86,0.13,0
200801300500,200801300530,-9999,25.82,0.18,0
200801300530,200801300600,2.43509,25.69,0.12,0
200801300600,200801300630,1.33148,25.74,0.09,0
200801300630,200801300700,2.3662,25.66,0.13,20
200801300700,200801300730,-1.92528,26.23,0.13,106
200801300730,200801300800,-11.5232,26.97,0.19,224
200801300800,200801300830,-10.3837,27.58,0.17,351
200801300830,200801300900,-4.73389,28.38,0.09,470
200801300900,200801300930,-8.94546,28.95,0.12,571
200801300930,200801301000,-5.58769,29.7,0.21,728
200801301000,200801301030,-9999,30.26,0.18,897
200801301030,200801301100,-10.2379,30.98,0.2,995
200801301100,200801301130,-9999,30,-9999,309
200801301130,200801301200,-9999,25.4,0.26,114
200801301200,200801301230,-9999,26.05,0.37,220
200801301230,200801301300,-9999,26.71,0.3,340
200801301300,200801301330,-13.8041,27.32,0.24,249
200801301330,200801301400,-6.93472,27.3,0.17,215
200801301400,200801301430,-9999,27.48,0.23,265
200801301430,200801301500,-7.4637,27.94,0.14,236
200801301500,200801301530,-5.15037,28.08,0.12,141
200801301530,200801301600,-2.72259,28.1,0.03,134
200801301600,200801301630,-7.17102,28.17,0.1,155
200801301630,200801301700,-5.45435,28.29,0.1,180
200801301700,200801301730,-4.49102,28.36,0.09,164
200801301730,200801301800,0.291019,28.5,0.21,110
200801301800,200801301830,-0.418426,28.45,0.08,71
200801301830,200801301900,3.02083,27.96,0.1,30
200801301900,200801301930,-9999,27.43,0.1,2
200801301930,200801302000,2.60019,27.14,0.06,0
200801302000,200801302030,6.07519,27.03,0.09,0
200801302030,200801302100,-9999,26.91,0.05,0
200801302100,200801302130,-9999,26.7,0.19,0
200801302130,200801302200,3.84231,26.45,0.23,0
200801302200,200801302230,-9999,26.18,0.31,0
200801302230,200801302300,4.64259,26,-9999,0
200801302300,200801302330,2.86935,26.1,0.28,0
200801302330,200801310000,-9999,26.21,0.23,0
200801310000,200801310030,4.7763,25.87,0.04,0
200801310030,200801310100,-0.344074,25.81,0.08,0
200801310100,200801310130,1.54426,26.17,0.11,0
200801310130,200801310200,-9999,25.95,0.16,0
200801310200,200801310230,-9999,25.6,-9999,0
200801310230,200801310300,-9999,25.72,0.1,0
200801310300,200801310330,-9999,25.59,0.07,0
200801310330,200801310400,7.51315,25.44,0.06,0
200801310400,200801310430,14.698,25.25,0.07,0
200801310430,200801310500,10.4761,25,0.09,0
200801310500,200801310530,-9999,25.02,0.08,0
200801310530,200801310600,-1.90815,25.23,0.08,0
200801310600,200801310630,-9999,25.28,0.12,0
200801310630,200801310700,11.2519,25.27,0.12,26
200801310700,200801310730,-9999,26.12,0.16,97
200801310730,200801310800,-9999,26.39,0.16,184
200801310800,200801310830,-8.58454,27.15,0.1,308
200801310830,200801310900,-5.99389,28.27,0.1,438
200801310900,200801310930,-9999,28.66,0.11,591
200801310930,200801311000,-15.283,29.54,0.21,714
200801311000,200801311030,-12.0856,30.12,0.18,815
200801311030,200801311100,-13.9031,30.6,0.18,899
200801311100,200801311130,-11.4931,30.97,0.17,961
200801311130,200801311200,-9.18259,31.47,0.24,1026
200801311200,200801311230,-10.391,31.82,0.11,1076
200801311230,200801311300,-8.9463,32.26,0.16,1120
200801311300,200801311330,-11.5268,32.57,0.15,1127
200801311330,200801311400,-6.18843,32.36,0.11,1029
200801311400,200801311430,-7.88157,32.82,0.29,1035
200801311430,200801311500,-9.67213,33.52,0.16,971
200801311500,200801311530,-6.70213,33.37,0.13,900
200801311530,200801311600,-6.51426,33.88,0.15,809
200801311600,200801311630,-9999,33.62,0.21,664
200801311630,200801311700,-9999,30.77,0.3,261
200801311700,200801311730,-4.3337,29.62,0.25,197
200801311730,200801311800,-3.69102,29.56,0.16,208
200801311800,200801311830,-0.291019,29.09,0.23,109
200801311830,200801311900,0.178333,28.77,0.18,45
200801311900,200801311930,0.856667,28.17,0.1,4
200801311930,200801312000,5.00667,27.95,0.14,0
200801312000,200801312030,5.79037,27.91,0.11,0
